Mac Adress;Date_Nom;label_Balise;lat;long;Name;Description
e8:99:c4:86:c2:bf;23/10/2015 17:52;GUERIN JOAILLERIE;48.84787369;2.282819271;zone9;devialet -guerin
e8:99:c4:86:c2:bf;23/10/2015 18:02;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
e8:99:c4:9d:43:4a;23/10/2015 10:52;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
e8:99:c4:9d:43:4a;23/10/2015 10:56;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
e8:99:c4:9d:43:4a;23/10/2015 11:01;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
e8:99:c4:9f:9b:91;23/10/2015 10:23;CECILE & JEANNE;48.84770966;2.283169031;zone7;celine & jeanne
e8:99:c4:9f:9b:91;23/10/2015 10:35;CECILE & JEANNE;48.84770966;2.283169031;zone7;celine & jeanne
e8:99:c4:9f:9b:91;23/10/2015 11:06;CECILE & JEANNE;48.84770966;2.283169031;zone7;celine & jeanne
e8:99:c4:a0:64:67;23/10/2015 11:26;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
e8:99:c4:a0:64:67;23/10/2015 11:31;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
e8:99:c4:a5:3f:17;23/10/2015 17:38;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
e8:cb:a1:91:a6:99;23/10/2015 12:02;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
e8:cb:a1:91:a6:99;23/10/2015 12:29;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
e8:d4:e0:6f:cb:b6;23/10/2015 14:05;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
ec:35:86:0a:b6:43;23/10/2015 19:21;EXKI;48.84757996;2.283505917;zone 3;Grand Optical
ec:35:86:0a:b6:43;23/10/2015 19:34;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
ec:35:86:0a:b6:43;23/10/2015 19:46;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
ec:35:86:58:2a:db;23/10/2015 19:33;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
ec:35:86:5b:71:58;23/10/2015 19:35;ZARA;48.84843063;2.282493115;zone15;zara
ec:35:86:5b:71:58;23/10/2015 19:49;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
ec:35:86:5b:71:58;23/10/2015 19:53;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
ec:35:86:60:4f:99;23/10/2015 18:03;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
ec:35:86:60:4f:99;23/10/2015 18:07;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
ec:35:86:62:14:48;23/10/2015 19:09;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
ec:35:86:62:14:48;23/10/2015 19:13;CELIO;48.84811401;2.282833576;zone18;celio
ec:35:86:62:14:48;23/10/2015 19:44;ZARA;48.84843063;2.282493115;zone15;zara
ec:35:86:68:08:0a;23/10/2015 11:55;CELIO;48.84811401;2.282833576;zone18;celio
ec:35:86:81:f3:65;23/10/2015 11:29;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
ec:35:86:81:f3:65;23/10/2015 11:34;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
ec:35:86:84:76:23;23/10/2015 11:36;DEVIALET;48.84785461;2.282766581;zone9;devialet -guerin
ec:35:86:bc:18:8b;23/10/2015 19:20;CELIO;48.84811401;2.282833576;zone18;celio
ec:35:86:bc:18:8b;23/10/2015 19:38;DEVIALET;48.84785461;2.282766581;zone9;devialet -guerin
ec:35:86:bc:18:8b;23/10/2015 19:48;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
ec:35:86:bc:18:8b;23/10/2015 19:58;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
ec:35:86:d5:60:32;23/10/2015 17:35;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
ec:35:86:d5:60:32;23/10/2015 17:46;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
ec:35:86:d6:a4:2f;23/10/2015 19:40;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
ec:35:86:d8:a3:97;23/10/2015 16:35;CELIO;48.84811401;2.282833576;zone18;celio
ec:35:86:d8:a3:97;23/10/2015 17:11;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
ec:35:86:e3:2b:a2;23/10/2015 13:19;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
ec:85:2f:00:31:15;23/10/2015 12:52;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
ec:85:2f:05:40:96;23/10/2015 16:18;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
ec:85:2f:05:40:96;23/10/2015 16:24;JACADI;48.84767151;2.283523797;zone4;jacadi
ec:85:2f:13:e9:16;23/10/2015 18:30;ZARA;48.84843063;2.282493115;zone15;zara
ec:85:2f:25:f5:3c;23/10/2015 17:26;DEVIALET;48.84785461;2.282766581;zone9;devialet -guerin
ec:85:2f:25:f5:3c;23/10/2015 17:28;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
ec:85:2f:25:f5:3c;23/10/2015 17:32;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
ec:85:2f:32:e6:40;23/10/2015 13:45;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
ec:85:2f:32:e6:40;23/10/2015 13:50;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
ec:85:2f:32:e6:40;23/10/2015 13:56;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
ec:85:2f:34:a2:db;23/10/2015 14:59;CELIO;48.84811401;2.282833576;zone18;celio
ec:85:2f:34:a2:db;23/10/2015 15:08;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
ec:85:2f:34:a2:db;23/10/2015 15:35;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
ec:85:2f:85:49:86;23/10/2015 14:59;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
ec:85:2f:85:49:86;23/10/2015 15:17;DEVIALET;48.84785461;2.282766581;zone9;devialet -guerin
ec:85:2f:85:49:86;23/10/2015 15:22;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
ec:85:2f:85:49:86;23/10/2015 15:36;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
ec:85:2f:89:ab:b1;23/10/2015 10:24;ZARA;48.84843063;2.282493115;zone15;zara
ec:85:2f:89:ab:b1;23/10/2015 11:07;ZARA;48.84843063;2.282493115;zone15;zara
ec:85:2f:94:9d:f5;23/10/2015 15:12;EXKI;48.84757996;2.283505917;zone 3;Grand Optical
ec:85:2f:94:9d:f5;23/10/2015 15:21;GUERIN JOAILLERIE;48.84787369;2.282819271;zone9;devialet -guerin
ec:85:2f:97:0a:8e;23/10/2015 12:35;DEVIALET;48.84785461;2.282766581;zone9;devialet -guerin
ec:85:2f:97:92:53;23/10/2015 14:31;JACADI;48.84767151;2.283523797;zone4;jacadi
ec:85:2f:9a:87:5c;23/10/2015 18:31;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
ec:85:2f:a2:ec:d4;23/10/2015 17:42;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
ec:85:2f:a2:ec:d4;23/10/2015 17:46;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
ec:85:2f:a2:ec:d4;23/10/2015 17:52;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
ec:85:2f:ab:33:94;23/10/2015 14:31;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
ec:85:2f:b6:49:cf;23/10/2015 11:33;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
ec:f3:5b:e2:57:28;23/10/2015 18:25;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
ec:f3:5b:e2:57:28;23/10/2015 18:30;GUERIN JOAILLERIE;48.84787369;2.282819271;zone9;devialet -guerin
ee:4a:5b:11:1b:9c;23/10/2015 13:18;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
f0:1c:13:0d:f7:b0;23/10/2015 18:29;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
f0:25:b7:04:cc:62;23/10/2015 11:21;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
f0:25:b7:04:cc:62;23/10/2015 11:32;CELIO;48.84811401;2.282833576;zone18;celio
f0:25:b7:07:10:ff;23/10/2015 12:03;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
f0:25:b7:07:10:ff;23/10/2015 12:30;CELIO;48.84811401;2.282833576;zone18;celio
f0:25:b7:0c:98:1b;23/10/2015 16:49;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
f0:25:b7:0d:eb:48;23/10/2015 12:57;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
f0:25:b7:11:d3:07;23/10/2015 16:27;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
f0:25:b7:11:d3:07;23/10/2015 16:37;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
f0:25:b7:11:d3:07;23/10/2015 17:01;JACADI;48.84767151;2.283523797;zone4;jacadi
f0:25:b7:11:d3:07;23/10/2015 17:09;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
f0:25:b7:12:ae:05;23/10/2015 11:18;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
f0:25:b7:12:ae:05;23/10/2015 11:30;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
f0:25:b7:12:ae:ad;23/10/2015 12:54;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
f0:25:b7:14:23:9a;23/10/2015 11:09;CELIO;48.84811401;2.282833576;zone18;celio
f0:25:b7:14:fd:10;23/10/2015 10:15;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
f0:25:b7:15:04:c2;23/10/2015 17:40;BERENICE;48.84782028;2.282927513;zone8;BNAIL - BERENICE
f0:25:b7:15:04:c2;23/10/2015 17:42;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
f0:25:b7:15:04:c2;23/10/2015 18:02;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
f0:25:b7:16:30:61;23/10/2015 13:33;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
f0:25:b7:16:30:61;23/10/2015 13:43;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
f0:25:b7:16:30:61;23/10/2015 13:48;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
f0:25:b7:16:30:61;23/10/2015 13:54;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
f0:25:b7:1c:5b:32;23/10/2015 14:34;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
f0:25:b7:1c:5b:32;23/10/2015 14:48;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
f0:25:b7:26:da:d7;23/10/2015 14:29;ZARA;48.84843063;2.282493115;zone15;zara
f0:25:b7:28:8f:00;23/10/2015 12:39;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
f0:25:b7:49:80:29;23/10/2015 19:43;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
f0:25:b7:4e:3c:70;23/10/2015 15:16;BNAILS;48.84773636;2.283097505;zone8;BNAIL - BERENICE
f0:25:b7:5b:bc:e9;23/10/2015 16:55;ZARA;48.84843063;2.282493115;zone15;zara
f0:25:b7:5b:bc:e9;23/10/2015 17:17;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
f0:25:b7:7d:ca:24;23/10/2015 13:33;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
f0:25:b7:7d:ca:24;23/10/2015 13:47;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
f0:25:b7:b2:30:48;23/10/2015 10:16;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
f0:25:b7:b2:30:48;23/10/2015 10:29;GUERIN JOAILLERIE;48.84787369;2.282819271;zone9;devialet -guerin
f0:25:b7:c5:c1:e2;23/10/2015 12:56;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
f0:25:b7:d1:08:ca;23/10/2015 12:06;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
f0:25:b7:e2:1b:bc;23/10/2015 10:49;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
f0:25:b7:e2:1b:bc;23/10/2015 10:53;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
f0:25:b7:e2:1b:bc;23/10/2015 10:57;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
f0:27:65:16:ab:c2;23/10/2015 11:04;DEVIALET;48.84785461;2.282766581;zone9;devialet -guerin
f0:27:65:16:ab:c2;23/10/2015 11:11;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
f0:27:65:17:cb:a7;23/10/2015 17:35;ZARA;48.84843063;2.282493115;zone15;zara
f0:27:65:17:ec:f2;23/10/2015 14:15;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
f0:27:65:17:ec:f2;23/10/2015 14:25;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
f0:27:65:17:ec:f2;23/10/2015 14:44;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
f0:27:65:17:ec:f2;23/10/2015 15:03;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
f0:27:65:1f:5e:82;23/10/2015 14:17;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
f0:27:65:1f:5e:82;23/10/2015 14:46;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
f0:27:65:20:89:24;23/10/2015 10:45;ZARA;48.84843063;2.282493115;zone15;zara
f0:27:65:24:e2:11;23/10/2015 17:26;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
f0:27:65:24:e2:11;23/10/2015 17:32;DEVIALET;48.84785461;2.282766581;zone9;devialet -guerin
f0:27:65:26:78:e7;23/10/2015 13:37;JACADI;48.84767151;2.283523797;zone4;jacadi
f0:27:65:28:74:19;23/10/2015 16:07;CELIO;48.84811401;2.282833576;zone18;celio
f0:27:65:28:74:19;23/10/2015 16:11;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
f0:27:65:28:74:19;23/10/2015 16:15;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
f0:27:65:29:23:64;23/10/2015 12:20;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
f0:27:65:3e:60:bd;23/10/2015 12:40;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
f0:27:65:3e:60:bd;23/10/2015 13:17;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
f0:27:65:46:7a:77;23/10/2015 19:00;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
f0:27:65:51:5f:2c;23/10/2015 19:09;CELIO;48.84811401;2.282833576;zone18;celio
f0:27:65:51:5f:2c;23/10/2015 19:10;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
f0:27:65:51:5f:2c;23/10/2015 19:13;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
f0:27:65:53:5c:ee;23/10/2015 14:26;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
f0:27:65:53:5c:ee;23/10/2015 14:30;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
f0:27:65:53:5c:ee;23/10/2015 14:45;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
f0:27:65:53:5c:ee;23/10/2015 15:03;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
f0:27:65:53:66:b2;23/10/2015 15:35;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
f0:27:65:53:66:b2;23/10/2015 15:45;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
f0:27:65:53:66:b2;23/10/2015 15:57;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
f0:27:65:53:66:b2;23/10/2015 16:02;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
f0:27:65:57:a8:ee;23/10/2015 11:45;CELIO;48.84811401;2.282833576;zone18;celio
f0:27:65:57:c8:8b;23/10/2015 11:08;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
f0:27:65:58:55:ca;23/10/2015 18:46;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
f0:27:65:5b:09:28;23/10/2015 16:27;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
f0:27:65:5b:09:28;23/10/2015 16:37;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
f0:27:65:5b:09:28;23/10/2015 16:53;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
f0:27:65:5b:09:28;23/10/2015 17:01;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
f0:27:65:5c:9b:e9;23/10/2015 11:22;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
f0:27:65:5c:9b:e9;23/10/2015 11:31;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
f0:27:65:5c:b9:da;23/10/2015 11:20;ZARA;48.84843063;2.282493115;zone15;zara
f0:27:65:5c:b9:da;23/10/2015 11:32;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
f0:27:65:61:39:39;23/10/2015 12:36;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
f0:27:65:61:39:39;23/10/2015 13:13;JACADI;48.84767151;2.283523797;zone4;jacadi
f0:27:65:62:87:d9;23/10/2015 18:05;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
f0:27:65:62:87:d9;23/10/2015 18:19;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
f0:27:65:65:a0:ac;23/10/2015 17:53;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
f0:27:65:66:bd:c7;23/10/2015 16:35;DEVIALET;48.84785461;2.282766581;zone9;devialet -guerin
f0:27:65:66:bd:c7;23/10/2015 16:39;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
f0:27:65:66:bd:c7;23/10/2015 17:03;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
f0:27:65:67:71:b2;23/10/2015 17:16;CECILE & JEANNE;48.84770966;2.283169031;zone7;celine & jeanne
f0:27:65:67:71:b2;23/10/2015 17:26;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
f0:27:65:67:71:b2;23/10/2015 17:28;CECILE & JEANNE;48.84770966;2.283169031;zone7;celine & jeanne
f0:27:65:67:71:b2;23/10/2015 17:32;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
f0:27:65:67:e8:94;23/10/2015 11:04;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
f0:27:65:67:e8:94;23/10/2015 11:12;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
f0:27:65:6e:cb:ec;23/10/2015 17:41;CELIO;48.84811401;2.282833576;zone18;celio
f0:27:65:6e:cb:ec;23/10/2015 17:45;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
f0:27:65:71:51:ca;23/10/2015 16:32;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
f0:27:65:76:69:54;23/10/2015 18:42;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
f0:27:65:76:69:54;23/10/2015 18:57;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
f0:27:65:78:5c:b0;23/10/2015 12:37;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
f0:27:65:78:5c:b0;23/10/2015 13:14;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
f0:27:65:7f:7d:62;23/10/2015 12:36;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
f0:27:65:7f:7d:62;23/10/2015 13:13;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
f0:27:65:7f:a5:d7;23/10/2015 10:06;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
f0:27:65:7f:a5:d7;23/10/2015 10:13;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
f0:27:65:7f:c0:3f;23/10/2015 15:32;EXKI;48.84757996;2.283505917;zone 3;Grand Optical
f0:27:65:7f:c0:3f;23/10/2015 15:41;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
f0:27:65:7f:c0:3f;23/10/2015 15:43;EXKI;48.84757996;2.283505917;zone 3;Grand Optical
f0:27:65:7f:c0:3f;23/10/2015 15:49;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
f0:27:65:7f:e2:76;23/10/2015 17:33;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
f0:27:65:7f:e2:76;23/10/2015 17:38;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
f0:27:65:7f:e2:76;23/10/2015 17:43;ZARA;48.84843063;2.282493115;zone15;zara
f0:27:65:87:87:d8;23/10/2015 10:16;JACADI;48.84767151;2.283523797;zone4;jacadi
f0:27:65:87:87:d8;23/10/2015 10:29;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
f0:27:65:8e:6e:67;23/10/2015 12:52;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
f0:27:65:dc:c2:9e;23/10/2015 15:32;DEVIALET;48.84785461;2.282766581;zone9;devialet -guerin
f0:27:65:dc:c2:9e;23/10/2015 15:41;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
f0:27:65:dc:c2:9e;23/10/2015 15:42;DEVIALET;48.84785461;2.282766581;zone9;devialet -guerin
f0:27:65:dc:c2:9e;23/10/2015 15:49;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
f0:27:65:e0:28:57;23/10/2015 15:16;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
f0:4f:7c:20:c7:c2;23/10/2015 12:34;EXKI;48.84757996;2.283505917;zone 3;Grand Optical
f0:4f:7c:dc:53:fa;23/10/2015 11:23;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
f0:4f:7c:dc:53:fa;23/10/2015 11:27;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
f0:5a:09:22:56:c7;23/10/2015 18:47;CELIO;48.84811401;2.282833576;zone18;celio
f0:5a:09:22:56:c7;23/10/2015 18:57;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
f0:5a:09:b9:08:19;23/10/2015 18:47;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
f0:5a:09:cf:96:58;23/10/2015 14:33;BNAILS;48.84773636;2.283097505;zone8;BNAIL - BERENICE
f0:6b:ca:39:63:c3;23/10/2015 13:24;JACADI;48.84767151;2.283523797;zone4;jacadi
f0:72:8c:ba:e1:d6;23/10/2015 13:14;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
f0:72:8c:c5:c5:76;23/10/2015 18:31;CECILE & JEANNE;48.84770966;2.283169031;zone7;celine & jeanne
f0:72:8c:d1:5a:c8;23/10/2015 17:50;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
f0:72:8c:dc:33:08;23/10/2015 19:41;ZARA;48.84843063;2.282493115;zone15;zara
f0:72:8c:dc:33:08;23/10/2015 19:51;BNAILS;48.84773636;2.283097505;zone8;BNAIL - BERENICE
f0:7b:cb:3e:f3:bb;23/10/2015 11:44;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
f0:7b:cb:3e:f3:bb;23/10/2015 11:53;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
f0:b4:79:96:8b:f2;23/10/2015 16:13;JACADI;48.84767151;2.283523797;zone4;jacadi
f0:b4:79:96:8b:f2;23/10/2015 16:30;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
f0:c1:f1:00:7a:db;23/10/2015 15:45;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
f0:c1:f1:00:d5:d4;23/10/2015 17:15;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
f0:c1:f1:00:d5:d4;23/10/2015 17:25;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
f0:c1:f1:02:35:60;23/10/2015 19:47;ZARA;48.84843063;2.282493115;zone15;zara
f0:c1:f1:03:eb:cc;23/10/2015 13:31;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
f0:c1:f1:03:eb:cc;23/10/2015 13:40;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
f0:c1:f1:03:eb:cc;23/10/2015 13:45;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
f0:c1:f1:03:eb:cc;23/10/2015 13:51;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
f0:c1:f1:0d:d0:c6;23/10/2015 18:27;CELIO;48.84811401;2.282833576;zone18;celio
f0:c1:f1:0d:d0:c6;23/10/2015 18:32;JACADI;48.84767151;2.283523797;zone4;jacadi
f0:c1:f1:15:31:fa;23/10/2015 17:58;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
f0:c1:f1:5a:c4:27;23/10/2015 15:54;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
f0:c1:f1:5a:c4:27;23/10/2015 15:59;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
f0:c1:f1:5a:c4:27;23/10/2015 16:04;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
f0:c1:f1:5a:c4:27;23/10/2015 16:11;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
f0:c1:f1:5a:c4:27;23/10/2015 16:15;CELIO;48.84811401;2.282833576;zone18;celio
f0:c1:f1:5e:40:c9;23/10/2015 15:34;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
f0:c1:f1:5e:40:c9;23/10/2015 15:52;JACADI;48.84767151;2.283523797;zone4;jacadi
f0:c1:f1:5e:40:c9;23/10/2015 15:57;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
f0:c1:f1:5e:40:c9;23/10/2015 16:02;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
f0:c1:f1:5f:49:27;23/10/2015 11:42;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
f0:c1:f1:85:ae:02;23/10/2015 15:32;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
f0:c1:f1:85:ae:02;23/10/2015 15:42;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
f0:c1:f1:85:ae:02;23/10/2015 15:49;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
